Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","220","Trinit?-et-Tobago","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","85.05","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","220","Trinit?-et-Tobago","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","619","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","220","Trinit?-et-Tobago","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","44","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3499","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","100.76","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","401","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","28.43","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","213","Turkm?nistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2879","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","213","Turkm?nistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","89.97","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","213","Turkm?nistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","632","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","213","Turkm?nistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","36.59","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3734","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","111.07","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","611","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","39.73","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3036","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","90.09","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","736","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","44.74","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","234","Uruguay","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3209","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","234","Uruguay","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","87.51","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","234","Uruguay","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","843","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","234","Uruguay","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","47.84","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","155","Vanuatu","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2605","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","155","Vanuatu","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.49","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","155","Vanuatu","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","396","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","155","Vanuatu","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","26.46","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","236","Venezuela (R?publique bolivarienne du)","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2204","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","236","Venezuela (R?publique bolivarienne du)","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","51.55","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","236","Venezuela (R?publique bolivarienne du)","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","292","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","236","Venezuela (R?publique bolivarienne du)","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","22.53","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","237","Viet Nam","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2939","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","237","Viet Nam","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","88.21","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","237","Viet Nam","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","619","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","237","Viet Nam","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","34.36","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","249","Y?men","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2019","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","249","Y?men","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","53.33","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","249","Y?men","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","138","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","249","Y?men","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.98","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","251","Zambie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2267","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","251","Zambie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","60.89","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","251","Zambie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","162","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","251","Zambie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","13.83","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","181","Zimbabwe","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","1707","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","181","Zimbabwe","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","38.21","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","181","Zimbabwe","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","140","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","181","Zimbabwe","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.46","Fc","Donn?e calcul?e"
