Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","75","Gambie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","199","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","9.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","73","Géorgie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2860","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","73","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","79.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","73","Géorgie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","76.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","73","Géorgie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","562","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","73","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","33.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","73","Géorgie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","38.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3114","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","61.76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","41.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","124","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","14.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","6.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","84","Grèce","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3396","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","84","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","107.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","84","Grèce","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","154.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","84","Grèce","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","843","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","84","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","62.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","84","Grèce","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","58.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2479","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","72.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","82.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","595","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","42.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","37.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2556","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","69.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","285","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","21.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2849","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","57.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","70.78","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","141","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","11.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","8.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2230","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","43.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","57.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","146","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","8.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2940","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","87.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","74.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","537","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","37.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","32.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2159","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","47.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","45.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","169","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2678","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","62.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","85.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","326","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","21.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","22.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3391","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","89.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","156.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1107","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","50.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","94.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2411","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","52.85","Fc","Donnée calculée"
